timesteps,Building01::Rede_interna:N_B01::power,Building02::Rede_interna:N_B01::power,Building03::Rede_interna:N_B01::power,Building04::Rede_interna:N_B01::power,Building05::Rede_interna:N_B01::power,Building06::Rede_interna:N_B01::power,Building07::Rede_interna:N_B01::power,Building08::Rede_interna:N_B01::power,Building09::Rede_interna:N_B01::power,Building10::Rede_interna:N_B01::power
2017-01-24 15:30:00,0.033,0.424,0.075,1.509,0.052,0.266,0.341,0.252,0.078,0.098
2017-01-24 16:00:00,0.027,0.427,0.119,1.078,0.029,0.252,0.284,0.206,0.161,0.115
2017-01-24 16:30:00,0.041,0.424,0.055,1.077,0.047,0.328,0.339,0.117,0.042,0.086
2017-01-24 17:00:00,0.017,0.426,0.053,1.355,0.034,0.202,0.345,0.051,0.033,0.609
2017-01-24 17:30:00,0.043,0.431,0.069,1.068,0.09,0.208,0.342,0.342,0.316,0.687
2017-01-24 18:00:00,0.024,0.43,0.029,0.19,0.024,0.271,0.386,0.385,0.113,1.171
2017-01-24 18:30:00,0.037,0.424,0.076,0.849,0.053,0.497,0.366,0.832,0.239,1.477
2017-01-24 19:00:00,0.064,0.407,0.038,1.109,0.142,0.885,0.365,0.556,0.604,0.6
2017-01-24 19:30:00,0.097,0.418,0.225,0.775,0.044,0.969,0.384,0.203,0.403,0.517
2017-01-24 20:00:00,0.042,0.421,0.465,0.759,0.034,0.218,0.356,0.539,0.751,0.352
2017-01-24 20:30:00,0.017,0.479,0.37,1.083,0.035,0.269,0.364,0.34,0.771,0.275
2017-01-24 21:00:00,0.318,0.475,0.36,0.619,0.051,0.928,0.452,0.367,0.766,0.299
2017-01-24 21:30:00,1.194,0.475,0.203,0.02,0.031,0.278,0.597,0.438,0.749,0.882
2017-01-24 22:00:00,0.591,0.471,0.248,0.025,0.075,0.145,0.553,0.453,0.835,0.538
2017-01-24 22:30:00,0.298,0.436,0.195,0.052,0.086,0.187,0.49,0.655,0.92,0.235
2017-01-24 23:00:00,0.893,0.436,0.131,0.016,0.041,0.261,0.476,0.486,0.79,0.268
2017-01-24 23:30:00,0.968,0.461,0.478,0.019,0.045,0.144,0.487,0.521,0.779,0.123
2017-01-25 00:00:00,0.047,0.455,0.184,0.017,0.035,0.539,0.503,0.476,0.191,0.096
2017-01-25 00:30:00,0.037,0.44,0.234,0.02,0.027,0.961,0.48,0.869,0.152,0.084
2017-01-25 01:00:00,0.038,0.425,0.187,0.02,0.042,0.522,0.228,1.184,0.332,0.076
2017-01-25 01:30:00,0.025,0.437,0.22,0.017,0.035,0.227,0.265,1.169,0.078,0.071
2017-01-25 02:00:00,0.043,0.429,0.054,0.016,0.054,0.098,0.247,1.351,0.035,0.078
2017-01-25 02:30:00,0.02,0.435,0.053,0.016,0.057,0.088,0.249,1.226,0.035,0.086
2017-01-25 03:00:00,0.043,0.443,0.069,0.016,0.05,0.085,0.228,0.843,0.037,0.151
2017-01-25 03:30:00,0.026,0.455,0.03,0.016,0.029,0.185,0.227,0.826,0.225,0.099
2017-01-25 04:00:00,0.037,0.423,0.077,0.045,0.059,0.134,0.236,0.643,0.047,0.083
2017-01-25 04:30:00,0.036,0.422,0.036,0.021,0.024,0.092,0.226,0.58,0.027,0.068
2017-01-25 05:00:00,0.075,0.422,0.098,0.016,0.051,0.05,0.238,0.05,0.043,0.041
2017-01-25 05:30:00,0.045,0.421,0.108,0.016,0.025,0.091,0.245,0.074,0.114,0.042
2017-01-25 06:00:00,0.053,0.424,0.087,0.016,0.058,0.048,0.193,0.065,0.197,0.046
2017-01-25 06:30:00,0.024,0.422,0.093,0.016,0.061,0.184,0.088,0.03,0.042,0.051
2017-01-25 07:00:00,0.038,0.413,0.027,0.016,0.043,0.059,0.048,0.024,0.028,0.046
2017-01-25 07:30:00,0.04,0.412,0.073,0.015,0.034,0.047,0.038,0.033,0.039,0.045
2017-01-25 08:00:00,0.154,0.416,0.049,0.016,0.046,0.08,0.06,0.027,0.032,0.041
2017-01-25 08:30:00,0.064,0.447,0.051,0.016,0.215,0.099,0.117,0.049,0.255,0.073
2017-01-25 09:00:00,0.018,0.456,0.067,0.053,0.031,0.06,0.093,0.038,0.026,0.138
2017-01-25 09:30:00,0.04,0.474,0.038,0.036,0.041,0.048,0.119,0.026,0.026,0.062
2017-01-25 10:00:00,0.029,0.461,0.19,0.036,0.037,0.763,0.097,0.029,0.052,0.087
2017-01-25 10:30:00,0.031,0.438,0.099,0.192,0.047,1.364,0.124,0.075,0.031,0.061
2017-01-25 11:00:00,0.037,0.438,0.141,0.131,0.066,0.72,0.145,0.013,0.29,0.094
2017-01-25 11:30:00,0.022,0.437,0.06,0.063,0.054,0.373,0.113,0.143,0.103,0.323
2017-01-25 12:00:00,0.041,0.44,0.04,0.045,0.059,0.053,0.239,0.773,0.068,0.44
2017-01-25 12:30:00,0.017,0.436,0.077,0.057,0.158,0.091,0.119,0.668,0.04,0.142
2017-01-25 13:00:00,0.435,0.433,0.027,0.186,0.025,0.058,0.19,0.474,0.504,0.407
2017-01-25 13:30:00,0.165,0.445,0.072,0.065,0.044,0.025,0.103,0.244,0.928,0.725
2017-01-25 14:00:00,0.051,0.443,0.05,0.438,0.039,0.134,0.042,0.28,0.392,0.231
2017-01-25 14:30:00,0.038,0.435,0.089,0.875,0.041,0.355,0.049,0.06,0.108,0.29
2017-01-25 15:00:00,0.019,0.424,0.118,0.51,0.072,0.025,0.068,0.147,0.153,0.229
2017-01-25 15:30:00,0.042,0.423,0.076,0.062,0.591,0.025,0.056,0.552,0.25,0.094
2017-01-25 16:00:00,0.021,0.461,0.092,1.116,0.638,0.047,0.054,0.234,0.121,0.08
2017-01-25 16:30:00,0.037,0.426,0.036,1.37,0.037,0.07,0.052,0.121,0.045,0.069
2017-01-25 17:00:00,0.033,0.431,0.062,1.368,0.079,0.039,0.051,0.249,0.065,0.085
2017-01-25 17:30:00,0.026,0.428,0.058,1.133,0.051,0.025,0.068,0.187,0.247,0.075
2017-01-25 18:00:00,0.041,0.423,0.043,1.307,0.087,0.067,0.118,0.023,0.915,0.083
2017-01-25 18:30:00,0.021,0.421,0.074,1.235,0.106,0.025,0.098,0.021,0.728,0.107
2017-01-25 19:00:00,0.544,0.411,0.141,2.169,0.103,0.024,0.109,0.099,0.711,0.282
2017-01-25 19:30:00,0.686,0.424,0.313,0.148,0.052,0.031,0.099,0.058,0.719,0.621
2017-01-25 20:00:00,0.156,0.426,0.487,0.022,0.087,0.046,0.089,0.052,0.77,0.498
2017-01-25 20:30:00,0.102,0.42,0.582,0.028,0.107,0.068,0.084,0.527,0.862,0.254
2017-01-25 21:00:00,0.082,0.45,0.502,0.022,0.082,0.034,0.1,0.986,0.908,0.221
2017-01-25 21:30:00,0.097,0.468,0.242,0.054,0.083,0.046,0.202,0.135,0.714,0.221
2017-01-25 22:00:00,0.076,0.462,0.248,0.059,0.117,0.064,0.237,0.306,0.768,1.09
2017-01-25 22:30:00,0.131,0.478,0.111,0.025,0.205,0.063,0.464,0.599,0.839,0.915
2017-01-25 23:00:00,0.157,0.474,0.147,0.019,0.164,0.094,0.329,0.493,0.891,0.647
2017-01-25 23:30:00,0.032,0.467,0.11,0.047,0.228,0.072,0.305,0.531,0.921,0.49
2017-01-26 00:00:00,0.042,0.443,0.174,0.019,0.228,0.08,0.233,0.881,0.329,0.078
2017-01-26 00:30:00,0.023,0.426,0.204,0.016,0.132,0.069,0.121,1.268,0.168,0.088
2017-01-26 01:00:00,0.09,0.423,0.089,0.016,0.097,0.025,0.108,1.377,0.104,0.094
2017-01-26 01:30:00,0.039,0.439,0.104,0.019,0.096,0.035,0.103,1.313,0.111,0.084
2017-01-26 02:00:00,0.061,0.435,0.026,0.069,0.116,0.025,0.123,0.654,0.161,0.165
2017-01-26 02:30:00,0.022,0.421,0.079,0.016,0.086,0.025,0.115,0.636,0.041,0.094
2017-01-26 03:00:00,0.041,0.423,0.039,0.016,0.087,0.03,0.119,0.63,0.043,0.075
2017-01-26 03:30:00,0.041,0.426,0.064,0.016,0.07,0.032,0.11,0.691,0.026,0.048
2017-01-26 04:00:00,0.02,0.416,0.057,0.016,0.097,0.064,0.117,0.955,0.147,0.043
2017-01-26 04:30:00,0.043,0.425,0.098,0.027,0.053,0.057,0.088,0.91,0.114,0.044
2017-01-26 05:00:00,0.034,0.421,0.12,0.04,0.077,0.035,0.075,0.77,0.042,0.05
2017-01-26 05:30:00,0.027,0.415,0.075,0.016,0.115,0.026,0.106,0.644,0.032,0.05
2017-01-26 06:00:00,0.041,0.421,0.081,0.031,0.129,0.054,0.099,0.484,0.038,0.05
2017-01-26 06:30:00,0.026,0.424,0.033,0.061,0.081,0.024,0.111,0.367,0.154,0.051
2017-01-26 07:00:00,0.037,0.416,0.068,0.016,0.092,0.035,0.073,0.326,0.11,0.063
2017-01-26 07:30:00,0.179,0.417,0.054,0.016,0.224,0.028,0.072,0.317,0.027,0.081
2017-01-26 08:00:00,0.219,0.44,0.049,0.016,0.159,0.071,0.074,0.333,0.044,0.07
2017-01-26 08:30:00,0.07,0.465,0.072,0.205,0.124,0.06,0.072,0.308,0.026,0.093
2017-01-26 09:00:00,0.026,0.435,0.105,0.024,0.089,0.038,0.193,0.298,0.195,0.146
2017-01-26 09:30:00,0.033,0.464,0.169,0.046,0.1,0.027,0.36,0.325,0.06,0.106
2017-01-26 10:00:00,0.039,0.467,0.145,0.017,0.107,0.046,0.445,0.307,0.044,0.101
2017-01-26 10:30:00,0.023,0.482,0.088,0.014,0.037,0.037,0.624,0.579,0.087,0.085
2017-01-26 11:00:00,0.359,0.468,0.055,0.068,0.04,0.102,0.463,0.672,0.164,0.099
2017-01-26 11:30:00,0.619,0.427,0.051,0.016,0.04,0.389,0.463,0.677,0.291,0.064
2017-01-26 12:00:00,0.092,0.434,0.076,0.014,0.039,0.08,0.413,0.71,0.109,0.08
2017-01-26 12:30:00,0.09,0.426,0.024,0.025,0.053,0.048,0.606,0.711,0.193,0.092
2017-01-26 13:00:00,0.288,0.43,0.08,0.02,0.119,0.054,0.282,0.634,0.753,0.423
2017-01-26 13:30:00,0.115,0.433,0.125,0.042,0.085,0.025,0.265,0.686,0.832,0.869
2017-01-26 14:00:00,0.029,0.435,0.127,0.016,0.068,0.123,0.367,0.93,0.286,0.41
2017-01-26 14:30:00,0.037,0.424,0.112,0.016,0.117,0.348,0.33,0.223,0.128,0.167
2017-01-26 15:00:00,0.034,0.424,0.086,0.028,0.09,0.035,0.312,0.026,0.109,0.205
2017-01-26 15:30:00,0.025,0.426,0.08,0.055,0.113,0.054,0.363,0.257,0.101,0.134
2017-01-26 16:00:00,0.041,0.432,0.026,0.014,0.121,0.065,0.308,0.36,0.124,0.137
2017-01-26 16:30:00,0.017,0.413,0.08,0.014,0.092,0.029,0.324,0.059,0.326,0.137
2017-01-26 17:00:00,0.04,0.414,0.046,0.016,0.075,0.033,0.335,0.058,0.117,0.163
2017-01-26 17:30:00,0.029,0.415,0.062,0.245,0.065,0.026,0.331,0.047,0.135,0.212
2017-01-26 18:00:00,0.029,0.426,0.067,0.59,0.072,0.056,0.376,0.036,0.207,0.168
2017-01-26 18:30:00,0.038,0.429,0.087,1.145,0.082,0.038,0.341,0.205,0.238,0.283
2017-01-26 19:00:00,0.028,0.414,0.132,1.231,0.057,0.026,0.368,0.216,0.942,0.19
2017-01-26 19:30:00,0.11,0.416,0.509,1.2,0.562,0.071,0.36,0.041,0.527,0.161
2017-01-26 20:00:00,0.077,0.434,0.532,0.806,0.274,0.052,0.329,0.777,0.115,0.725
2017-01-26 20:30:00,0.142,0.486,1.305,0.061,0.215,0.037,0.449,0.232,0.587,0.402
2017-01-26 21:00:00,0.09,0.488,0.938,0.09,0.13,0.026,0.415,0.108,0.849,0.258
2017-01-26 21:30:00,0.541,0.462,0.591,0.021,0.105,0.03,0.404,0.039,0.801,0.211
2017-01-26 22:00:00,1.139,0.459,0.265,0.016,0.382,0.064,0.428,0.077,0.742,0.277
2017-01-26 22:30:00,0.778,0.464,0.356,0.016,0.387,0.075,0.529,0.185,0.764,0.233
2017-01-26 23:00:00,0.434,0.46,0.217,0.02,0.23,0.078,0.472,0.079,0.746,0.109
2017-01-26 23:30:00,0.833,0.462,0.458,0.042,0.252,0.107,0.391,0.044,0.89,0.065
2017-01-27 00:00:00,0.17,0.451,0.667,0.064,0.477,0.073,0.353,0.04,0.796,0.051
2017-01-27 00:30:00,0.021,0.43,0.475,0.048,0.486,0.046,0.354,0.432,0.168,0.05
2017-01-27 01:00:00,0.041,0.444,0.061,0.016,0.121,0.055,0.225,0.475,0.11,0.05
2017-01-27 01:30:00,0.037,0.444,0.061,0.014,0.098,0.025,0.23,0.045,0.05,0.052
2017-01-27 02:00:00,0.026,0.421,0.077,0.026,0.06,0.031,0.256,0.027,0.246,0.061
2017-01-27 02:30:00,0.043,0.426,0.035,0.034,0.107,0.029,0.215,0.022,0.033,0.052
2017-01-27 03:00:00,0.02,0.447,0.099,0.014,0.065,0.058,0.111,0.014,0.038,0.137
2017-01-27 03:30:00,0.042,0.439,0.08,0.014,0.095,0.063,0.114,0.059,0.043,0.085
2017-01-27 04:00:00,0.036,0.42,0.122,0.014,0.096,0.036,0.087,0.032,0.035,0.072
2017-01-27 04:30:00,0.026,0.417,0.097,0.067,0.097,0.025,0.1,0.025,0.24,0.087
2017-01-27 05:00:00,0.042,0.424,0.049,0.024,0.072,0.025,0.106,0.024,0.044,0.073
2017-01-27 05:30:00,0.022,0.441,0.076,0.041,0.069,0.025,0.107,0.03,0.028,0.085
2017-01-27 06:00:00,0.041,0.433,0.027,0.014,0.051,0.036,0.097,0.042,0.039,0.069
2017-01-27 06:30:00,0.036,0.437,0.079,0.014,0.069,0.056,0.112,0.039,0.041,0.08
2017-01-27 07:00:00,0.026,0.433,0.043,0.014,0.073,0.071,0.042,0.04,0.177,0.07
2017-01-27 07:30:00,0.046,0.431,0.059,0.015,0.315,0.047,0.053,0.036,0.078,0.071
2017-01-27 08:00:00,0.399,0.437,0.103,0.02,0.101,0.037,0.035,0.247,0.037,0.085
2017-01-27 08:30:00,0.054,0.441,0.091,0.04,0.083,0.039,0.049,0.136,0.036,0.104
2017-01-27 09:00:00,0.029,0.443,0.122,0.636,0.079,0.026,0.059,0.037,0.042,0.157
2017-01-27 09:30:00,0.03,0.479,0.125,1.496,0.08,0.027,0.072,0.027,0.224,0.076
2017-01-27 10:00:00,0.04,0.465,0.086,0.881,0.076,0.057,0.091,0.008,0.044,0.072
2017-01-27 10:30:00,0.017,0.45,0.096,0.031,0.065,0.053,0.124,0.391,0.029,0.085
2017-01-27 11:00:00,0.04,0.419,0.141,0.03,0.115,0.103,0.177,0.04,0.114,0.065
2017-01-27 11:30:00,0.021,0.416,0.388,0.014,0.108,0.369,0.193,0.011,0.121,0.077
2017-01-27 12:00:00,0.038,0.413,0.737,0.037,0.188,0.048,0.173,0.018,0.297,0.06
2017-01-27 12:30:00,0.034,0.418,0.9,0.303,0.059,0.038,0.858,0.007,0.038,0.071
2017-01-27 13:00:00,0.055,0.417,0.95,0.056,0.069,0.046,0.468,0.041,0.255,0.071
2017-01-27 13:30:00,0.269,0.428,0.486,0.04,0.07,0.056,0.228,0.032,0.24,0.076
2017-01-27 14:00:00,0.049,0.427,0.282,0.043,0.061,0.146,0.191,0.012,0.187,0.075
2017-01-27 14:30:00,0.045,0.43,0.178,0.043,0.061,0.366,0.181,0.044,0.094,0.079
2017-01-27 15:00:00,0.028,0.422,0.239,0.016,0.111,0.068,0.171,0.037,0.158,0.139
2017-01-27 15:30:00,0.032,0.414,0.179,0.014,0.065,0.025,0.19,0.029,0.055,0.104
2017-01-27 16:00:00,0.04,0.414,0.146,0.014,0.061,0.036,0.173,0.021,0.259,0.192
2017-01-27 16:30:00,0.066,0.416,0.246,0.014,0.125,0.025,0.176,0.015,0.251,0.091
2017-01-27 17:00:00,0.058,0.417,0.135,0.028,0.143,0.025,0.19,0.014,0.053,0.118
2017-01-27 17:30:00,0.036,0.41,0.105,0.074,0.151,0.026,0.243,0.015,0.235,0.116
2017-01-27 18:00:00,0.042,0.406,0.086,1.295,0.109,0.035,0.251,0.03,0.561,0.408
2017-01-27 18:30:00,0.018,0.409,0.099,1.081,0.125,0.066,0.228,0.025,0.68,0.296
2017-01-27 19:00:00,0.039,0.396,0.051,1.347,0.142,0.051,0.213,0.163,0.134,0.19
2017-01-27 19:30:00,0.06,0.414,0.292,1.371,0.106,0.028,0.227,0.027,0.158,0.482
2017-01-27 20:00:00,0.09,0.422,0.32,1.178,0.132,0.032,0.232,0.108,0.119,1.24
2017-01-27 20:30:00,0.106,0.421,0.654,0.036,0.135,0.057,0.204,0.038,0.71,0.635
2017-01-27 21:00:00,0.101,0.46,0.286,0.031,0.074,0.025,0.334,0.012,0.883,0.215
2017-01-27 21:30:00,0.245,0.476,0.608,0.068,0.086,0.036,0.485,0.021,0.747,0.222
2017-01-27 22:00:00,0.167,0.48,0.781,0.025,0.072,0.039,0.334,0.016,0.857,0.212
2017-01-27 22:30:00,0.102,0.461,0.569,0.029,0.082,0.075,0.336,0.016,0.76,0.204
2017-01-27 23:00:00,0.264,0.438,0.559,0.03,0.12,0.075,0.231,0.037,0.754,0.404
2017-01-27 23:30:00,0.019,0.44,0.449,0.041,0.085,0.075,0.227,0.403,0.86,0.598
2017-01-28 00:00:00,0.042,0.437,0.395,0.016,0.142,0.062,0.255,0.317,0.459,0.227
2017-01-28 00:30:00,0.034,0.431,0.384,0.014,0.134,0.062,0.161,0.045,0.195,0.687
2017-01-28 01:00:00,0.03,0.447,0.394,0.023,0.125,0.062,0.099,0.022,0.139,0.093
2017-01-28 01:30:00,0.042,0.455,0.285,0.059,0.089,0.038,0.102,0.04,0.08,0.108
2017-01-28 02:00:00,0.02,0.466,0.063,0.014,0.095,0.044,0.076,0.039,0.031,0.119
2017-01-28 02:30:00,0.043,0.45,0.157,0.024,0.063,0.07,0.089,0.04,0.042,0.117
2017-01-28 03:00:00,0.029,0.456,0.184,0.035,0.08,0.032,0.089,0.041,0.224,0.109
2017-01-28 03:30:00,0.033,0.453,0.138,0.016,0.033,0.037,0.073,0.034,0.038,0.076
2017-01-28 04:00:00,0.042,0.468,0.125,0.016,0.092,0.056,0.094,0.04,0.035,0.072
2017-01-28 04:30:00,0.02,0.45,0.06,0.016,0.069,0.026,0.084,0.067,0.041,0.07
2017-01-28 05:00:00,0.042,0.446,0.081,0.016,0.103,0.025,0.078,0.024,0.028,0.071
2017-01-28 05:30:00,0.026,0.442,0.045,0.036,0.079,0.037,0.095,0.019,0.231,0.082
2017-01-28 06:00:00,0.037,0.449,0.061,0.051,0.089,0.037,0.078,0.011,0.028,0.101
2017-01-28 06:30:00,0.037,0.453,0.07,0.038,0.076,0.07,0.076,0.028,0.046,0.079
2017-01-28 07:00:00,0.027,0.43,0.034,0.023,0.094,0.044,0.052,0.165,0.028,0.158
2017-01-28 07:30:00,0.042,0.434,0.08,0.018,0.081,0.035,0.097,0.128,0.047,0.942
2017-01-28 08:00:00,0.02,0.441,0.082,0.015,0.113,0.026,0.409,0.018,0.222,0.769
2017-01-28 08:30:00,0.042,0.341,0.118,0.015,0.091,0.038,0.399,0.016,0.028,0.141
2017-01-28 09:00:00,0.038,0.054,0.18,0.014,0.089,0.061,0.179,0.011,0.042,0.116
2017-01-28 09:30:00,0.049,0.049,0.173,0.181,0.261,0.034,0.196,0.014,0.028,0.132
2017-01-28 10:00:00,0.08,0.012,0.168,0.015,0.066,0.046,0.182,0.026,0.048,0.148
2017-01-28 10:30:00,0.063,0.006,0.051,0.082,0.191,0.063,0.179,0.028,0.243,0.241
2017-01-28 11:00:00,0.09,0.006,0.073,0.041,0.557,0.135,0.194,0.018,0.104,0.121
2017-01-28 11:30:00,0.078,0.006,0.049,0.434,0.191,0.365,0.18,0.009,0.079,0.078
2017-01-28 12:00:00,0.145,0.007,0.052,1.445,0.178,0.036,0.171,0.014,0.033,0.062
2017-01-28 12:30:00,0.745,0.006,0.095,0.94,0.139,0.038,0.175,0.015,0.042,0.079
2017-01-28 13:00:00,0.869,0.006,0.126,0.017,0.108,0.054,0.163,0.034,0.223,0.081
2017-01-28 13:30:00,0.162,0.007,0.125,0.019,0.107,0.025,0.179,0.021,0.107,0.199
2017-01-28 14:00:00,0.061,0.005,0.076,0.163,0.082,0.129,0.182,0.012,0.545,0.058
2017-01-28 14:30:00,0.034,0.006,0.091,0.328,0.063,0.348,0.164,0.011,0.894,0.114
2017-01-28 15:00:00,0.04,0.007,0.061,0.015,0.048,0.096,0.181,0.017,0.689,0.114
2017-01-28 15:30:00,0.038,0.006,0.042,0.138,0.023,0.07,0.175,0.029,0.607,0.072
2017-01-28 16:00:00,0.022,0.006,0.184,0.014,0.12,0.028,0.177,0.024,0.047,0.063
2017-01-28 16:30:00,0.044,0.006,0.156,0.109,0.065,0.025,0.188,0.018,0.034,0.079
2017-01-28 17:00:00,0.023,0.007,0.183,0.113,0.056,0.036,0.168,0.01,0.038,0.04
2017-01-28 17:30:00,0.177,0.005,0.247,0.159,0.114,0.026,0.105,0.013,0.049,0.066
2017-01-28 18:00:00,0.091,0.008,0.263,0.019,0.259,0.025,0.1,0.034,0.237,0.1
2017-01-28 18:30:00,0.025,0.099,0.314,0.321,0.058,0.025,0.067,0.019,0.122,0.182
2017-01-28 19:00:00,0.054,0.013,0.263,1.377,0.058,0.042,0.077,0.018,0.101,0.182
2017-01-28 19:30:00,0.039,0.007,0.33,1.172,0.147,0.071,0.076,0.014,0.123,0.335
2017-01-28 20:00:00,0.041,0.006,0.285,1.156,0.15,0.048,0.065,0.014,0.116,0.554
2017-01-28 20:30:00,0.029,0.006,0.552,0.875,0.154,0.026,0.109,0.032,0.944,0.687
2017-01-28 21:00:00,0.031,0.041,0.574,0.06,0.141,0.037,0.072,0.017,0.8,0.215
2017-01-28 21:30:00,0.04,0.008,1.198,0.041,0.127,0.026,0.079,0.018,0.782,0.187
2017-01-28 22:00:00,0.019,0.006,1.029,0.02,0.142,0.064,0.104,0.017,0.698,0.267
2017-01-28 22:30:00,0.04,0.006,0.766,0.023,0.095,0.026,0.156,0.011,0.731,0.34
2017-01-28 23:00:00,0.022,0.006,0.468,0.043,0.082,0.035,0.167,0.036,0.941,0.21
2017-01-28 23:30:00,0.037,0.051,0.512,0.02,0.172,0.064,0.204,0.019,0.795,0.214
2017-01-29 00:00:00,0.035,0.046,0.44,0.021,0.191,0.059,0.469,0.01,0.369,0.117
2017-01-29 00:30:00,0.024,0.039,0.428,0.022,0.24,0.026,0.18,0.018,0.168,0.085
2017-01-29 01:00:00,0.054,0.28,0.365,0.072,0.094,0.037,0.088,0.015,0.133,0.072
2017-01-29 01:30:00,0.04,0.441,0.155,0.021,0.121,0.026,0.076,0.03,0.264,0.097
2017-01-29 02:00:00,0.046,0.452,0.157,0.03,0.026,0.026,0.093,0.025,0.039,0.071
2017-01-29 02:30:00,0.028,0.454,0.226,0.037,0.057,0.03,0.077,0.007,0.036,0.067
2017-01-29 03:00:00,0.039,0.44,0.174,0.021,0.07,0.065,0.075,0.016,0.035,0.076
2017-01-29 03:30:00,0.038,0.449,0.387,0.018,0.04,0.101,0.107,0.018,0.043,0.077
2017-01-29 04:00:00,0.026,0.446,0.326,0.017,0.042,0.101,0.094,0.026,0.284,0.126
2017-01-29 04:30:00,0.044,0.45,0.299,0.056,0.047,0.068,0.116,0.028,0.042,0.088
2017-01-29 05:00:00,0.021,0.46,0.348,0.026,0.054,0.068,0.134,0.017,0.043,0.053
2017-01-29 05:30:00,0.043,0.437,0.236,0.041,0.027,0.048,0.106,0.006,0.028,0.051
2017-01-29 06:00:00,0.025,0.445,0.292,0.019,0.056,0.056,0.136,0.018,0.044,0.049
2017-01-29 06:30:00,0.038,0.451,0.343,0.016,0.066,0.034,0.119,0.029,0.027,0.046
2017-01-29 07:00:00,0.037,0.448,0.405,0.016,0.059,0.028,0.09,0.024,0.166,0.052
2017-01-29 07:30:00,0.026,0.444,0.261,0.016,0.029,0.062,0.232,0.018,0.116,0.058
2017-01-29 08:00:00,0.058,0.456,0.368,0.029,0.047,0.06,0.191,0.015,0.039,0.081
2017-01-29 08:30:00,0.059,0.466,0.193,0.057,0.037,0.048,0.275,0.008,0.044,0.073
2017-01-29 09:00:00,0.064,0.49,0.054,0.048,0.049,0.029,0.317,0.028,0.028,0.084
2017-01-29 09:30:00,0.032,0.52,0.162,0.015,0.047,0.028,0.246,0.025,0.043,0.073
2017-01-29 10:00:00,0.049,0.527,0.209,0.014,0.454,0.045,0.223,0.019,0.23,0.098
2017-01-29 10:30:00,0.081,0.528,0.242,0.017,0.273,0.048,0.205,0.018,0.072,0.092
2017-01-29 11:00:00,0.096,0.507,0.305,0.19,0.55,0.034,0.193,0.01,0.102,0.15
2017-01-29 11:30:00,1.028,0.456,0.307,0.014,0.144,0.393,0.214,0.021,0.19,0.153
2017-01-29 12:00:00,1.23,0.467,0.194,0.146,0.093,0.061,0.174,0.033,0.258,0.089
2017-01-29 12:30:00,2.215,0.47,0.205,1.166,0.538,0.05,0.189,0.012,0.345,0.105
2017-01-29 13:00:00,2.115,0.465,0.517,2.631,0.19,0.075,0.195,0.018,0.164,0.107
2017-01-29 13:30:00,0.945,0.462,0.675,1.579,0.19,0.025,0.181,0.019,0.813,0.146
2017-01-29 14:00:00,0.099,0.464,0.981,1.661,0.036,0.123,0.175,0.022,0.191,0.358
2017-01-29 14:30:00,0.105,0.469,0.21,0.521,0.031,0.359,0.186,0.025,0.093,0.233
2017-01-29 15:00:00,0.07,0.475,0.232,0.084,0.084,0.037,0.163,0.017,0.082,0.233
2017-01-29 15:30:00,0.094,0.474,0.17,0.058,0.033,0.071,0.186,0.013,0.315,0.168
2017-01-29 16:00:00,0.073,0.461,0.181,0.539,0.052,0.038,0.175,0.018,0.122,0.707
2017-01-29 16:30:00,0.1,0.463,0.19,0.278,0.026,0.037,0.171,0.668,0.105,0.147
2017-01-29 17:00:00,0.214,0.469,0.17,0.397,0.092,0.026,0.19,0.656,0.089,0.678
2017-01-29 17:30:00,1.334,0.475,0.217,1.232,0.033,0.026,0.185,0.635,0.107,0.239
2017-01-29 18:00:00,0.899,0.478,0.227,1.05,0.048,0.027,0.212,0.621,0.322,0.112
2017-01-29 18:30:00,0.158,0.474,0.382,1.122,0.032,0.034,0.227,0.68,0.155,0.231
2017-01-29 19:00:00,0.935,0.468,0.238,0.048,0.038,0.059,0.197,0.663,0.12,0.145
2017-01-29 19:30:00,0.811,0.465,0.225,0.176,0.08,0.058,0.077,0.677,0.09,0.16
2017-01-29 20:00:00,0.754,0.491,0.263,1.407,0.034,0.035,0.074,0.673,0.109,0.192
2017-01-29 20:30:00,1.115,0.477,0.429,0.061,0.069,0.025,0.056,0.608,0.253,0.865
2017-01-29 21:00:00,1.489,0.479,0.878,0.041,0.097,0.054,0.076,1.265,0.735,1.074
2017-01-29 21:30:00,0.697,0.454,0.603,0.043,0.058,0.025,0.07,0.99,0.745,1.066
2017-01-29 22:00:00,0.945,0.474,0.525,0.043,0.031,0.035,0.078,0.903,0.762,0.468
2017-01-29 22:30:00,0.685,0.469,0.533,0.104,0.048,0.046,0.086,0.681,0.765,0.295
2017-01-29 23:00:00,0.878,0.462,0.428,0.016,0.021,0.069,0.071,0.497,0.743,0.316
2017-01-29 23:30:00,0.635,0.461,0.468,0.015,0.048,0.027,0.211,0.438,0.567,0.235
2017-01-30 00:00:00,0.08,0.464,0.447,0.02,0.036,0.036,0.111,0.371,0.144,0.186
2017-01-30 00:30:00,0.025,0.468,0.516,0.043,0.054,0.026,0.089,0.308,0.108,0.162
2017-01-30 01:00:00,0.049,0.464,0.356,0.046,0.057,0.025,0.119,0.396,0.093,0.081
